,BOAT,type,WING_CONFIG_unk,DATETIME,entry_bsp,exit_bsp,min_bsp,bsp_loss,entry_twa,exit_twa,entry_rh,exit_rh,entry_rh_stability,max_yaw_rate,two_DB_time,tws,pop_time,turn_min_rh,t_invert,entry_heel,entry_pitch,exit_heel,exit_pitch,turning_time,bsp_at_drop,heel_at_drop,entry_jib_lead,exit_jib_lead,entry_jib_sheet,exit_jib_sheet,max_rudder_angle,vmg_distance,theoretical_target_vmg
8788,DEN,tack,11.0,2023-10-15T12:44:40.600000+00:00,31.29,24.03,22.73,8.559999999999999,75.6,63.5,966.9,282.5,1323.4,23.13,6.0,16.0,0.4,533.3,,1.5474,-0.2164,10.557400000000005,-0.7546,7.0,36.44,3.34,59.831,60.15240000000001,7.029999999999999,7.0543999999999984,16.5,123.25905204658746,22.8288
8790,DEN,tack,11.0,2023-10-15T12:48:02.600000+00:00,37.64,18.98,18.22,19.42,77.3,50.3,1278.6,255.1,1244.8,17.45,8.4,15.0,0.0,382.9,,-0.6822,-1.2808,10.924400000000002,-0.1541999999999999,6.0,40.09,1.88,52.2976,52.1356,6.399999999999999,6.389999999999999,16.1,174.5190650794674,18.7262
8792,DEN,tack,11.0,2023-10-15T12:37:00.200000+00:00,40.89,26.16,24.81,16.080000000000002,76.1,73.7,1138.1,225.4,1590.2,28.56,6.4,15.0,1.0,726.6,,-0.2556,-1.6344,9.5068,-0.7554000000000001,5.0,39.47,3.52,59.4798,59.3586,7.0,6.9868000000000015,17.9,150.4673326384005,19.5644
8794,ESP,tack,11.0,2023-10-15T12:59:36.600000+00:00,36.04,21.13,19.19,16.849999999999998,69.1,49.0,1112.1,124.0,1065.3,28.24,5.4,14.0,0.0,268.6,,-0.9349999999999998,-1.1612,7.7334,0.1451999999999999,5.8,34.34,1.75,41.6456,41.636,5.509999999999999,5.509999999999999,20.0,152.06686260497554,18.8936
8801,ESP,tack,11.0,2023-10-15T12:58:26.600000+00:00,35.16,26.25,25.41,9.749999999999996,72.6,73.5,926.5,205.7,875.3,30.97,5.2,15.0,-0.6,196.1,,1.4812,0.3724,8.3408,-0.4206,5.8,39.71,1.02,58.552600000000005,56.315,6.9216,6.7262,20.8,137.9599233157082,22.182800000000007
8803,ESP,tack,11.0,2023-10-15T12:49:02.200000+00:00,34.28,24.34,20.2,14.080000000000002,74.1,62.0,999.9,219.8,963.1,27.63,5.4,16.0,2.6,317.3,,0.4271999999999999,-0.7356,8.1104,-0.7173999999999999,4.6,34.57,2.38,41.0168,56.5448,5.459999999999999,6.753799999999999,18.9,123.7649209615099,21.8946
8805,ESP,tack,11.0,2023-10-15T12:43:37.200000+00:00,24.27,21.47,10.11,14.16,53.2,81.4,159.0,123.1,553.9,10.37,6.8,16.0,-0.2,-120.3,,9.6554,-0.5257999999999999,7.548999999999999,-0.4528,6.6,21.63,10.69,38.4112,77.0848,5.240000000000001,8.4556,18.5,120.083547483735,24.555200000000003
8806,ESP,tack,11.0,2023-10-15T12:36:43.200000+00:00,38.3,27.73,27.39,10.909999999999997,52.7,73.3,1039.7,868.3,720.6,35.33,6.2,16.0,0.0,817.6,,-0.6076,-1.1964,2.329565217391304,2.046521739130435,4.8,45.24,0.98,38.107400000000005,64.36956521739133,5.2138,7.400000000000002,21.4,144.8629016495832,26.327
8808,ESP,tack,11.0,2023-10-15T12:33:14.200000+00:00,37.27,29.26,24.91,12.360000000000005,75.3,67.1,959.8,158.4,1109.0,31.4,4.2,13.0,0.8,151.5,,1.3804000000000003,-0.4114,7.8344,-0.8271999999999999,5.0,36.44,0.84,40.5168,66.73380000000002,5.420000000000001,7.600000000000001,22.9,138.86250105277685,9.7664
8809,ESP,tack,11.0,2023-10-15T12:56:11.600000+00:00,33.8,20.65,19.15,14.65,75.1,57.0,906.3,82.5,522.6,22.67,6.0,14.0,-0.4,-16.0,,-0.5796,-0.4551999999999999,6.284800000000001,-0.3522,5.8,32.3,-0.72,37.5224,57.0224,5.166799999999999,6.7954,19.2,121.08582209918428,19.1616
8810,FRA,tack,11.0,2023-10-15T12:55:45.200000+00:00,23.3,18.02,10.44,12.86,56.5,48.9,135.2,43.4,861.8,12.42,0.4,12.0,-1.0,-38.3,,9.892599999999998,-0.6503999999999999,5.5712,-0.243,6.4,13.86,0.17,68.45700000000001,92.5902,7.7454,9.732,16.1,125.95402822074828,14.5654
8812,FRA,tack,11.0,2023-10-15T13:08:08.600000+00:00,14.42,16.81,6.93,7.49,48.7,58.4,-24.3,-80.5,448.7,8.74,0.0,12.0,-1.8,-112.3,,1.9482,-0.063,2.4846,-0.4132,5.4,7.36,-0.5,70.00900000000001,69.90199999999999,7.87,7.860000000000001,20.5,96.34238233082822,10.0328
8813,GBR,tack,11.0,2023-10-15T13:32:36.600000+00:00,24.54,13.42,8.52,16.02,71.7,108.1,235.3,-23.1,951.8,12.46,1.2,14.0,-6.2,-68.8,,11.093600000000002,-0.3549999999999999,0.96,-0.4263999999999999,15.4,12.82,-0.68,99.94159999999998,99.94179999999996,10.331,10.331,16.5,67.64272682662425,19.7296
8814,GBR,tack,11.0,2023-10-15T13:22:32.200000+00:00,34.3,17.37,10.94,23.36,63.4,69.5,884.7,-55.9,1946.1,9.78,0.0,13.0,-5.6,-102.4,,2.689,-0.7170000000000002,2.1888,-0.5278,4.4,13.2,-1.49,78.40699999999998,88.587,8.57,9.4,13.0,137.01776253504158,13.147199999999998
8815,GBR,tack,11.0,2023-10-15T13:23:44.200000+00:00,17.6,13.4,7.58,10.02,64.7,73.0,-22.9,-10.4,728.8,8.83,0.8,14.0,0.4,-117.8,,2.2382,-0.3581999999999999,1.6278,-0.4001999999999999,3.0,11.97,-0.56,88.59,91.7404,9.4038,9.660800000000002,17.3,80.2548357658259,17.8976
8818,GBR,tack,11.0,2023-10-15T14:01:43.200000+00:00,15.05,14.59,7.74,7.31,57.6,67.4,-8.1,-36.0,577.0,8.45,2.2,13.0,-1.4,-105.4,,1.6194,-0.0966,1.839,-0.2207999999999999,3.8,12.01,1.08,99.9368,99.9308,10.33,10.33,19.7,85.61042104439028,16.3486
8824,GBR,tack,11.0,2023-10-15T12:25:43.600000+00:00,41.62,23.43,22.02,19.6,68.2,57.1,1066.5,198.2,1144.8,32.92,6.4,15.0,1.2,71.3,,-0.206,-1.402,9.1686,0.1026,6.0,41.15,2.74,51.58299999999999,73.80239999999999,6.339999999999999,8.1936,15.9,130.75632999493823,19.1456
8825,GBR,tack,11.0,2023-10-15T12:58:30.600000+00:00,21.46,17.28,9.77,11.69,53.2,69.8,203.2,27.9,458.9,10.6,0.8,15.0,-1.2,-183.5,,8.9582,-0.4626,3.4201999999999995,-0.4618,8.6,13.99,2.51,62.076,93.844,7.212400000000002,9.8328,17.8,120.79679573357288,21.9588
8830,GBR,tack,11.0,2023-10-15T12:42:31.200000+00:00,38.13,22.14,21.49,16.640000000000004,64.8,54.4,1219.7,245.2,1176.1,24.76,5.6,15.0,0.4,349.3,,-2.0314,-0.966,9.5084,-0.1989999999999999,6.2,36.37,2.16,50.883,65.303,6.279999999999999,7.485399999999999,18.9,159.8641987504396,18.2692
8831,GBR,tack,11.0,2023-10-15T12:40:14.600000+00:00,39.29,23.9,22.43,16.86,68.4,63.7,1047.0,178.0,1596.7,22.45,5.8,16.0,0.0,57.7,,-1.1524,-0.3587999999999999,6.525000000000001,0.415,5.4,36.93,2.71,64.21779999999998,73.90166666666666,7.389999999999999,8.19,17.2,130.81931273981652,19.9124
8832,GBR,tack,11.0,2023-10-15T12:21:16.600000+00:00,21.16,20.11,9.95,11.21,51.9,48.1,236.2,129.2,475.8,11.13,1.2,17.0,-2.6,-101.3,,11.3412,-0.2706,9.507600000000002,-0.4417999999999999,5.8,14.16,2.3,57.68780000000001,76.5284,6.8512,8.409399999999998,17.0,131.27986033728834,24.562400000000004
8833,GBR,tack,11.0,2023-10-15T13:07:31.200000+00:00,18.91,16.03,9.71,9.2,55.9,49.5,256.5,5.5,603.9,8.46,1.4,14.0,0.8,-39.5,,10.751799999999998,-0.2992,2.1256000000000004,-0.1954,0.8,12.07,2.07,52.13699999999999,49.6748,6.389999999999999,6.18,13.4,128.5098698047851,17.3704
8834,GER,tack,11.0,2023-10-15T12:42:46.200000+00:00,33.38,23.27,20.41,12.970000000000002,67.0,64.2,1129.1,8.9,1869.0,24.61,0.8,15.0,-0.2,272.5,,-0.9086,-0.747,6.4056,-1.0061999999999998,7.2,31.05,-0.48,82.61200000000001,82.509,8.91,8.902199999999999,16.6,149.76023966948847,18.64
8837,GER,tack,11.0,2023-10-15T13:17:24.600000+00:00,14.48,19.16,9.96,4.52,35.9,59.7,175.9,59.3,619.0,12.27,2.8,16.0,-1.6,-141.2,,8.9132,-0.4744,6.2726,-0.0892,7.2,12.98,1.45,51.47080000000001,51.41019999999999,6.329999999999999,6.329999999999999,19.4,119.31503447068944,23.0292
8838,GER,tack,11.0,2023-10-15T12:41:32.200000+00:00,42.12,28.21,27.68,14.439999999999998,67.9,67.9,1169.8,271.2,1409.6,31.93,6.8,15.0,0.8,346.6,,-0.3312,-1.5666,9.5726,-0.8064,5.0,41.39,3.03,70.6644,69.26799999999999,7.9338000000000015,7.807,20.2,164.5457347688695,19.3248
8840,GER,tack,11.0,2023-10-15T12:39:08.600000+00:00,35.23,21.35,19.34,15.889999999999995,71.5,67.9,1176.0,89.2,1040.8,14.69,0.8,15.0,-0.2,173.3,,-1.601,-1.155,6.414599999999999,-0.3836,5.4,24.65,-7.64,22.567999999999994,22.232,3.91,3.88,12.9,173.97783907593953,17.475800000000003
8843,GER,tack,11.0,2023-10-15T12:28:12.600000+00:00,36.06,20.71,19.1,16.96,50.5,59.5,1162.5,155.3,596.6,20.44,7.6,16.0,1.0,276.3,,-0.971,-1.208,8.3384,-0.3226,4.8,33.53,1.58,46.2704,45.705199999999984,5.899999999999999,5.850000000000001,17.4,190.8549099104018,21.95
8845,GER,tack,11.0,2023-10-15T12:21:52.600000+00:00,15.97,21.92,10.52,5.450000000000001,52.1,65.9,4.4,199.8,615.4,12.56,3.4,15.0,-2.0,-119.1,,2.8760000000000003,-0.3218,10.6622,-1.135,5.6,15.78,0.35,61.709,84.8788,7.18,9.0988,17.8,114.3417198717594,18.163400000000003
8846,GER,tack,11.0,2023-10-15T12:19:19.600000+00:00,38.14,23.0,20.7,17.44,57.6,58.1,1205.8,232.5,1463.0,16.51,5.2,15.0,0.4,123.1,,-1.5022,-1.3,10.5834,-0.3717999999999999,7.0,35.18,-8.71,41.56399999999999,41.107600000000005,5.5,5.4700000000000015,13.6,181.62280724472325,19.077
8848,NZL,tack,11.0,2023-10-15T13:15:38.200000+00:00,17.73,14.93,9.07,8.66,66.8,63.9,-8.2,-50.1,367.1,10.21,3.2,13.0,1.6,-127.6,,2.34,-0.132,2.0054,-0.234,4.8,14.62,0.65,99.9478,82.43519999999998,10.3378,8.901800000000001,16.6,109.39179857687375,20.716
8850,NZL,tack,11.0,2023-10-15T13:41:16.200000+00:00,18.75,15.77,11.34,7.41,42.7,52.2,221.1,-27.4,819.0,9.54,0.6,13.0,1.0,-106.1,,10.6954,-0.1659999999999999,2.7846,-0.4306,3.4,13.2,1.3,42.4626,59.662600000000005,5.576400000000001,7.011999999999998,15.4,138.78448661493235,17.204200000000004
8851,NZL,tack,11.0,2023-10-15T14:11:37.200000+00:00,20.08,20.7,9.07,11.009999999999998,49.4,119.8,387.5,-111.1,779.9,13.73,1.6,13.0,1.0,-91.8,,15.479599999999998,-0.136,1.6034,-1.0561999999999998,14.0,13.69,4.64,41.507,93.62239999999998,5.5,9.8182,22.9,73.55664359628788,17.590400000000002
8852,NZL,tack,11.0,2023-10-15T14:01:48.200000+00:00,13.17,8.0,6.49,6.68,40.4,37.0,-21.6,-14.5,627.0,10.01,6.2,11.0,4.6,-78.8,,1.1916000000000002,0.5221999999999999,0.2938,0.0098,0.6,8.77,0.36,95.5334,57.55440000000001,9.976400000000002,6.8356,19.9,85.89319247880296,16.6888
8853,NZL,tack,11.0,2023-10-15T14:10:07.600000+00:00,19.59,13.81,10.85,8.74,43.9,44.3,231.2,-9.2,366.7,10.83,4.4,12.0,1.2,-86.1,,9.5006,-0.3836,2.2416,0.0948,3.0,12.66,0.21,41.4686,47.71379999999999,5.494000000000001,6.014599999999999,15.0,136.82787323535035,17.5714
8856,NZL,tack,11.0,2023-10-15T13:42:27.200000+00:00,13.62,15.38,7.29,6.329999999999999,44.7,109.4,-15.4,-35.7,574.9,9.67,0.4,10.0,2.6,-68.4,,2.3512,-0.0487999999999999,1.0064,-0.4472000000000001,2.6,7.7,-1.09,56.48959999999999,78.3274,6.745799999999999,8.5504,18.0,61.76043327547492,9.7018
8857,NZL,tack,11.0,2023-10-15T12:58:31.600000+00:00,20.35,17.66,10.32,10.03,45.6,49.6,247.9,-47.2,396.2,9.1,2.6,13.0,1.8,-196.4,,10.6342,-0.259,2.8258,-0.4977999999999999,2.6,12.4,0.1,32.6548,67.05359999999999,4.759999999999999,7.622000000000002,13.0,133.57941018240965,18.8714
8858,NZL,tack,11.0,2023-10-15T13:10:15.200000+00:00,19.01,20.71,8.56,10.45,57.2,49.4,74.6,67.7,679.2,9.91,6.8,14.0,4.8,-89.1,,6.623000000000001,-0.0608,8.828,-0.7019999999999998,3.6,11.34,1.16,43.28660000000001,41.50900000000001,5.645600000000001,5.503000000000002,17.4,116.99072079663668,17.7056
8859,NZL,tack,11.0,2023-10-15T12:51:42.200000+00:00,41.56,27.09,22.48,19.08,73.7,68.0,1340.3,260.8,1384.1,18.81,7.2,14.0,3.6,392.2,,-3.8604,-1.8540000000000003,9.4366,-0.7466000000000002,7.8,42.51,-1.21,29.3896,99.8522,4.4808,10.3302,13.0,139.69801453093694,15.775200000000002
8862,NZL,tack,11.0,2023-10-15T12:28:22.600000+00:00,36.0,19.6,18.38,17.62,71.3,43.3,1253.9,265.2,966.0,14.13,10.4,13.0,3.0,148.1,,-3.2303999999999995,-1.1836000000000002,10.490600000000002,-0.1997999999999999,7.2,35.04,-1.16,27.0268,45.1628,4.289999999999999,5.8,9.3,166.54103139715332,13.9236
8865,NZL,tack,11.0,2023-10-15T12:30:12.200000+00:00,20.08,23.4,11.38,8.699999999999998,44.7,62.3,241.4,261.1,552.3,9.84,2.6,14.0,-0.4,-116.3,,10.3102,0.0058,12.181599999999998,-0.3656,3.8,11.91,-0.05,50.9408,56.63539999999999,6.290000000000001,6.759999999999999,14.7,136.98158426297132,16.3888
8866,NZL,tack,11.0,2023-10-15T12:36:04.200000+00:00,37.72,23.09,22.02,15.7,62.6,58.4,1215.2,227.8,1180.3,19.08,9.8,15.0,2.4,197.7,,-2.6934,-0.8574,9.962799999999998,0.131,6.6,38.05,1.24,33.9384,35.16380000000001,4.869800000000001,4.97,12.2,171.78992003257835,19.3224
8869,NZL,tack,11.0,2023-10-15T12:41:10.200000+00:00,24.09,11.03,7.91,16.18,40.8,40.0,202.0,-65.3,1177.9,11.63,1.6,12.0,4.2,-62.4,,8.112400000000001,-0.3408,1.8734,0.1028,5.0,11.63,1.35,36.7642,52.12959999999999,5.1,6.389999999999999,18.9,104.68853171308577,16.4486
8870,NZL,tack,11.0,2023-10-15T12:33:40.600000+00:00,35.05,20.56,18.8,16.249999999999996,66.9,55.2,1173.3,258.2,854.2,17.6,5.8,15.0,0.6,269.4,,-3.428000000000001,-0.8722,10.3992,0.1118,4.4,32.62,0.84,37.85979999999999,39.588,5.188,5.3412,13.4,177.81649674583778,24.003200000000003
8873,SUI,tack,11.0,2023-10-15T13:43:15.600000+00:00,12.5,14.52,7.33,5.17,40.7,60.4,-22.5,-33.3,861.8,8.34,2.6,11.0,-5.6,-102.2,,1.5881999999999998,-0.132,1.5148,-0.31,0.2,9.35,-0.25,47.524000000000015,55.00499999999999,5.9982000000000015,6.626,15.4,106.45983423074738,13.3688
8874,SUI,tack,11.0,2023-10-15T13:20:22.200000+00:00,12.25,13.1,6.06,6.19,51.2,76.9,21.5,-19.2,605.9,9.47,5.6,12.0,-5.8,-122.4,,0.863,-0.0773999999999999,1.2214,-0.26,4.0,9.51,0.15,92.4746,52.61840000000001,9.722,6.425200000000002,20.5,76.64492223096192,10.693400000000002
8880,SUI,tack,11.0,2023-10-15T12:37:39.600000+00:00,37.23,27.49,23.09,14.139999999999995,54.9,68.3,1254.8,300.3,958.7,24.81,4.8,15.0,0.0,263.8,,-1.3584000000000005,-1.8088000000000009,9.2786,-1.2545999999999995,4.6,36.85,1.43,49.1018,65.71979999999999,6.13,7.5126,15.9,181.310370093766,17.0748
8881,SUI,tack,11.0,2023-10-15T12:35:29.200000+00:00,46.26,26.04,24.61,21.65,81.8,57.5,1153.2,144.4,1835.7,33.13,6.6,15.0,-0.4,94.2,,-0.8936,-1.5378,8.0556,-0.5716,5.4,45.32,4.86,35.2336,56.3698,4.9748,6.7378,20.1,137.67599839952464,15.0584
8885,USA,tack,11.0,2023-10-15T14:23:26.600000+00:00,36.89,21.48,18.99,17.900000000000002,88.4,110.6,1032.0,7.6,2000.0,28.6,6.2,16.0,1.8,-10.4,,1.3263999999999998,-0.8927999999999998,0.528,-0.0012,8.2,37.71,2.0,84.89579999999998,84.8414,9.1,9.0942,17.8,53.27535876224567,17.442800000000002
8889,USA,tack,11.0,2023-10-15T14:36:22.200000+00:00,21.98,22.53,11.08,10.9,35.3,45.2,215.3,114.0,709.5,12.28,0.4,16.0,-1.2,-128.9,,9.5818,-0.3313999999999999,7.614400000000001,-0.4114,5.0,12.19,-0.8,47.16539999999999,53.662600000000005,5.9700000000000015,6.511799999999999,20.7,169.73117253125207,23.1082
8890,USA,tack,11.0,2023-10-15T14:41:07.200000+00:00,38.25,28.61,27.65,10.6,64.2,60.8,1096.2,132.7,1232.8,26.99,7.2,17.0,3.2,107.8,,0.5722,-0.9478,6.5078000000000005,-0.4988,5.6,41.53,-0.51,54.756600000000006,52.381800000000005,6.603399999999999,6.41,15.3,162.6762355325873,25.3896
8891,USA,tack,11.0,2023-10-15T14:40:05.200000+00:00,40.57,28.64,23.76,16.81,73.2,59.7,1049.1,210.9,798.8,14.53,5.8,18.0,3.0,67.1,,0.2848,-1.606,5.8244,-0.1797999999999999,6.0,37.75,0.3,48.45239999999999,62.4774,6.079999999999999,7.244400000000001,10.0,201.66017205817977,12.114
8895,USA,tack,11.0,2023-10-15T13:56:00.600000+00:00,27.27,12.68,11.22,16.049999999999997,88.2,129.7,-47.8,-22.7,711.5,8.78,3.0,13.0,-1.0,-52.3,,3.2142,-1.26,0.354,-0.271,2.4,18.53,-0.37,96.71260000000002,100.0,10.0712,10.34,10.7,111.19626233391568,3.3952
8897,USA,tack,11.0,2023-10-15T13:34:38.200000+00:00,15.54,13.53,6.18,9.36,59.3,52.0,-24.7,-20.6,1077.6,10.34,7.2,11.0,1.2,-101.0,,1.4147999999999998,-0.2852,1.2512,-0.2816,5.8,7.81,-0.35,96.58679999999998,92.3144,10.0598,9.707,21.4,62.50975573078782,11.0142
8900,USA,tack,11.0,2023-10-15T13:15:33.600000+00:00,13.16,13.19,7.05,6.11,70.4,28.2,6.7,-3.4,524.4,8.74,1.4,13.0,2.6,-99.9,,1.0244,0.1454,2.218,-0.1582,3.0,7.09,-2.2,100.0,88.95439999999999,10.34,9.434799999999996,15.0,80.1806539204409,9.6186
8901,USA,tack,11.0,2023-10-15T13:12:27.600000+00:00,20.58,18.5,8.74,11.839999999999998,49.5,62.9,183.3,-22.7,646.4,8.22,10.8,13.0,-2.4,-108.8,,8.543399999999998,-0.2612,2.1444,-0.6938,0.8,19.65,3.22,48.3216,100.0,6.07,10.34,13.8,126.96671910704902,19.6034
8903,USA,tack,11.0,2023-10-15T12:44:18.600000+00:00,28.8,20.99,8.12,20.68,50.0,58.7,224.5,-29.4,886.8,8.75,10.0,15.0,0.2,-103.6,,2.2094000000000005,-0.396,2.9472000000000005,-0.9974,0.6,18.8,0.13,36.961200000000005,65.42659999999998,5.12,7.490000000000001,15.3,118.62171124433466,20.5158
8910,USA,tack,11.0,2023-10-15T12:18:34.200000+00:00,40.97,28.74,28.02,12.95,64.5,72.9,1016.2,327.2,1346.7,29.32,8.2,15.0,2.4,137.2,,-0.5506,-1.8016,5.91,0.3234,5.2,38.98,2.58,40.787200000000006,67.03659999999999,5.442200000000001,7.623999999999999,17.6,143.62335306736523,21.172600000000003
8911,USA,tack,11.0,2023-10-15T12:17:17.600000+00:00,40.89,31.56,28.61,12.28,58.7,71.4,1133.4,547.4,1070.8,27.02,6.6,16.0,2.8,59.2,,-1.8182,-1.8738,3.5484000000000004,-0.0846,5.0,38.06,1.58,42.1228,59.522400000000005,5.55,7.0,17.4,159.2789691450938,21.8536
8912,USA,tack,11.0,2023-10-15T12:14:34.600000+00:00,25.37,15.85,8.53,16.840000000000003,58.1,51.8,125.1,-22.7,606.2,10.26,6.6,13.0,-1.0,-93.4,,6.519,-0.0996,2.7824,-0.3053999999999999,5.0,11.61,-0.19,44.6616,48.58079999999999,5.759999999999999,6.088600000000001,14.7,103.541152584412,18.6514
8913,USA,tack,11.0,2023-10-15T13:27:16.600000+00:00,19.85,13.79,8.43,11.420000000000002,71.8,39.5,-30.7,-3.8,420.2,9.51,6.4,13.0,-2.4,-214.2,,2.4658,0.103,1.5314,-0.3144,4.0,8.82,0.24,67.60920000000002,78.9782,7.671000000000001,8.61,15.4,83.22069352976669,20.5806
8915,AUS,tack,11.0,2023-12-09T09:20:13.600000+00:00,47.08,42.25,32.23,14.85,49.8,73.4,1204.8,892.4,416.9,33.96,4.6,18.0,0.2,369.8,,-2.4212,-1.6642,-1.4535999999999998,-1.6178,5.0,46.76,2.84,39.605,65.2114,5.339999999999999,7.473800000000001,18.5,202.73279742850085,25.174
8916,AUS,tack,11.0,2023-12-09T10:15:53.200000+00:00,46.22,31.67,28.9,17.32,61.1,86.7,1140.9,669.2,626.5,30.02,4.2,17.0,0.6,364.4,,-2.908,-1.6406,0.6462,0.9399999999999998,7.6,47.72,1.1,36.1428,59.57280000000001,5.050000000000001,7.001799999999999,18.3,148.5587902138473,23.195400000000003
8917,AUS,tack,11.0,2023-12-09T10:16:56.200000+00:00,43.77,35.05,33.78,9.990000000000002,61.8,56.4,1045.0,1132.1,458.1,42.08,5.2,17.0,0.6,624.3,,-2.7058,-1.4122,-2.8988,0.0274,4.0,45.69,-2.84,42.6082,78.7448,5.589999999999999,8.594000000000001,21.4,206.13751452408965,24.888
8922,AUS,tack,11.0,2023-12-09T10:40:18.200000+00:00,45.18,42.93,32.82,12.36,66.2,72.9,1064.5,1167.0,1559.4,38.18,4.6,17.0,1.0,771.8,,-1.6166,-1.9606,-2.6862,-1.7976,5.2,46.02,0.53,48.60080000000001,48.64639999999999,6.089999999999999,6.098800000000001,19.2,187.911906529678,25.826
8923,AUS,tack,11.0,2023-12-09T10:41:16.200000+00:00,45.56,41.76,31.06,14.500000000000004,58.7,64.1,1142.8,1196.1,739.6,32.56,5.0,18.0,0.8,490.2,,-2.088,-1.8124,-2.6157999999999992,-1.7840000000000005,6.0,42.38,4.57,37.4502,37.029,5.16,5.12,17.4,189.70274348401583,24.6398
8925,AUS,tack,11.0,2023-12-09T10:44:11.600000+00:00,41.97,26.48,26.08,15.89,58.0,67.8,1015.1,258.3,1268.6,24.75,7.0,17.0,0.6,288.4,,-0.8214,-1.5318,7.757399999999999,-0.1944,5.2,42.08,0.59,38.9412,41.2338,5.2818000000000005,5.472799999999999,13.7,219.3719669098159,25.2064
8926,AUS,tack,11.0,2023-12-09T10:45:37.600000+00:00,46.04,32.14,29.75,16.29,62.4,82.0,1041.5,759.9,1294.1,32.91,5.6,18.0,0.0,244.4,,-2.0154,-2.0688,0.172,0.2024,5.4,46.99,-0.15,42.4748,42.132200000000005,5.579999999999999,5.55,18.9,184.8384012372466,24.7182
8927,AUS,tack,11.0,2023-12-09T10:46:24.200000+00:00,41.79,40.52,33.01,8.780000000000001,66.8,66.2,1110.3,1068.0,1432.7,38.78,4.6,16.0,1.0,732.2,,-1.8756,-1.5352,-0.4732,-1.3771999999999998,5.4,47.64,0.13,42.1704,43.4308,5.5548,5.66,20.3,177.16688871266066,25.4032
8933,AUS,tack,11.0,2023-12-09T11:10:49.200000+00:00,44.09,33.93,26.89,17.200000000000003,65.5,94.8,898.3,764.4,1423.1,34.45,4.4,15.0,2.4,394.5,,0.7103999999999999,-1.7304,-0.2968,-0.282,5.2,40.45,3.95,46.2368,45.984,5.889999999999999,5.87,20.0,149.39421847403077,16.9064
8937,AUS,tack,11.0,2023-12-09T10:14:44.200000+00:00,35.44,37.26,24.82,10.619999999999996,53.1,71.0,1140.5,877.4,964.5,23.87,4.6,20.0,2.0,316.2,,-0.9668,0.0932,-0.2458,-0.4562,5.8,34.86,0.89,58.0542,88.31459999999998,6.8828,9.3828,18.6,191.78143702797692,27.9258
8940,AUS,tack,11.0,2023-12-09T10:09:58.200000+00:00,41.63,24.49,23.36,18.270000000000003,66.0,65.7,1101.2,57.1,355.8,32.24,3.8,19.0,0.8,279.1,,-3.838400000000001,-1.5509999999999995,7.646,-0.2249999999999999,5.2,42.16,-1.24,39.721,76.91619999999999,5.350000000000001,8.44,19.8,178.89285758924512,26.887000000000004
8942,AUS,tack,11.0,2023-12-09T10:11:52.200000+00:00,46.11,41.88,29.58,16.53,63.7,63.7,1090.8,1101.5,658.8,34.95,4.6,18.0,1.6,808.6,,-2.7612,-1.7938000000000005,-2.7456,-1.134,6.2,46.22,0.53,44.3494,82.67219999999999,5.7376,8.9198,20.6,209.3530479628789,24.713800000000003
8943,AUS,tack,11.0,2023-12-09T09:23:30.200000+00:00,45.18,33.67,32.25,12.93,62.0,74.4,1173.7,996.8,878.5,39.76,4.4,17.0,0.4,405.1,,-2.7124,-1.7166000000000003,-1.7278,0.0471999999999999,6.2,45.36,-3.78,42.14920000000001,71.8072,5.55,8.022,20.3,169.3484204593737,22.823
8944,AUS,tack,11.0,2023-12-09T09:24:43.600000+00:00,47.42,44.28,30.58,16.840000000000003,59.5,82.7,1153.1,1243.2,523.1,32.63,4.6,17.0,0.6,493.5,,-3.7316,-2.19,-4.722,-1.9378,5.2,47.78,-2.66,36.1588,83.7362,5.050000000000001,9.008,17.6,190.73059077231204,23.900600000000004
8945,AUS,tack,11.0,2023-12-09T09:25:44.600000+00:00,44.3,38.86,32.02,12.279999999999994,47.4,63.9,1127.6,1155.6,800.6,35.73,4.4,19.0,0.2,480.7,,-3.1178,-1.3014,-1.939,-1.0486000000000002,5.0,44.75,-0.29,40.94,52.89300000000001,5.45,6.4502,19.8,234.50940440908292,25.5334
8946,AUS,tack,11.0,2023-12-09T09:26:16.200000+00:00,40.27,41.07,29.91,10.360000000000005,63.0,120.3,1198.2,1050.8,844.3,29.71,4.0,19.0,0.8,589.3,,-2.2508,-1.2841999999999998,1.3265999999999998,-0.6426000000000001,10.8,43.44,0.89,46.98120000000001,100.0,5.9582,10.34,19.0,85.30348123487319,26.533999999999995
8949,AUS,tack,11.0,2023-12-09T09:29:00.200000+00:00,46.11,33.48,29.02,17.09,64.6,69.5,1108.1,1195.3,664.0,38.86,4.4,18.0,1.0,615.9,,-2.9665999999999992,-1.8984,-2.7684,-0.2624,4.6,47.57,-1.61,41.3474,83.10600000000001,5.486800000000001,8.957200000000002,20.5,190.78075897593388,25.9246
8950,AUS,tack,11.0,2023-12-09T09:30:17.200000+00:00,45.05,44.27,33.59,11.459999999999994,56.5,70.4,1185.0,1136.0,864.2,39.39,5.0,18.0,1.0,430.7,,-4.0042,-1.5578000000000003,-1.974,-1.6957999999999998,5.0,45.84,-0.56,43.02600000000001,55.70219999999999,5.63,6.688799999999999,19.8,215.8965373853609,25.498600000000007
